pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
32.0,7.05,12,16,6,1386345600,41.880994471,-87.632746489,41.880994471,-87.632746489,1.0,,17031839100.0,Cash,Dispatch Taxi Affiliation,600.0,32.0,0.0
6.0,16.65,4,12,1,1367152200,41.944226601,-87.655998182,41.899602111,-87.633308037,4.0,,,Cash,Northwest Management LLC,1920.0,8.0,0.0
28.0,34.85,5,12,4,1432729800,41.879255084,-87.642648998,41.97907082,-87.903039661,17.3,,17031980000.0,Cash,Top Cab Affiliation,1680.0,76.0,0.0
76.0,30.85,9,21,5,1441314000,41.97907082,-87.903039661,41.962178629,-87.645378762,13.6,,17031031400.0,Credit Card,Choice Taxi Association,2520.0,3.0,6.55
76.0,36.85,10,16,2,1413218700,41.97907082,-87.903039661,41.884987192,-87.620992913,17.6,,17031320100.0,Credit Card,Taxi Affiliation Services,2940.0,32.0,6.0
8.0,7.25,10,1,5,1414631700,41.899602111,-87.633308037,41.874005383,-87.66351755,1.8,,,Cash,,360.0,28.0,0.0
32.0,6.05,10,9,6,1412327700,41.870607372,-87.622172937,41.877406123,-87.621971652,0.8,,17031320400.0,Credit Card,Choice Taxi Association,480.0,32.0,2.0
6.0,8.65,10,23,3,1444779000,41.944226601,-87.655998182,41.938666196,-87.711210593,0.0,,,Credit Card,Taxi Affiliation Services,660.0,21.0,2.0
28.0,5.45,9,23,6,1411774200,41.879066994,-87.657005027,41.88528132,-87.6572332,1.2,,17031833000.0,Cash,Taxi Affiliation Services,240.0,28.0,0.0
28.0,9.65,7,9,2,1373275800,41.885300022,-87.642808466,41.914616286,-87.631717366,0.0,,17031071500.0,Credit Card,Taxi Affiliation Services,840.0,7.0,2.1
8.0,9.45,4,11,4,1366801200,41.898331794,-87.620762865,41.867902418,-87.642958665,2.4,,17031841900.0,Cash,Dispatch Taxi Affiliation,840.0,28.0,0.0
32.0,11.45,4,9,2,1366623900,41.880994471,-87.632746489,41.859349715,-87.617358006,0.1,,17031330100.0,Credit Card,Taxi Affiliation Services,960.0,33.0,2.85
8.0,36.65,7,8,1,1374999300,41.890922026,-87.618868355,41.97907082,-87.903039661,18.2,,17031980000.0,Credit Card,,1380.0,76.0,7.73
8.0,8.5,10,13,3,1477403100,41.890922026,-87.618868355,41.879255084,-87.642648998,0.1,,17031281900.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,28.0,0.0
32.0,4.65,8,0,1,1376181000,41.877406123,-87.621971652,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,180.0,32.0,0.0
35.0,13.25,4,3,1,1365304500,41.835117986,-87.618677767,41.899602111,-87.633308037,0.3,,,Cash,Taxi Affiliation Services,600.0,8.0,0.0
8.0,5.85,3,17,7,1394903700,41.89321636,-87.63784421,41.885300022,-87.642808466,1.1,,17031280100.0,Cash,Taxi Affiliation Services,360.0,28.0,0.0
8.0,7.05,5,16,5,1367513100,41.900221297,-87.629105186,41.890922026,-87.618868355,0.0,,17031081403.0,Credit Card,Taxi Affiliation Services,540.0,8.0,2.0
8.0,22.05,1,20,5,1421959500,41.899602111,-87.633308037,41.927260956,-87.765501609,9.7,,,Cash,,1380.0,19.0,0.0
8.0,5.05,6,17,2,1370886300,41.892042136,-87.63186395,41.892072635,-87.628874157,0.5,,17031081600.0,Credit Card,,240.0,8.0,3.0
8.0,8.45,6,3,1,1370142000,41.898331794,-87.620762865,41.926811182,-87.642605247,0.0,,17031070103.0,Cash,Taxi Affiliation Services,420.0,7.0,0.0
28.0,8.65,6,17,7,1433612700,41.879255084,-87.642648998,41.899155613,-87.626210532,0.1,,17031081201.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
6.0,12.65,12,23,5,1418943600,41.944226601,-87.655998182,41.9867118,-87.663416405,5.0,,,Credit Card,,660.0,77.0,3.0
24.0,6.45,11,19,7,1416682800,41.899506548,-87.679600287,41.892658108,-87.652534484,0.0,,17031243500.0,Cash,Taxi Affiliation Services,420.0,24.0,0.0
8.0,8.25,1,2,3,1357007400,41.900221297,-87.629105186,41.879255084,-87.642648998,0.0,,17031281900.0,Cash,Taxi Affiliation Services,600.0,28.0,0.0
8.0,37.25,5,19,1,1430679600,41.892507781,-87.626214906,41.97907082,-87.903039661,17.6,,17031980000.0,Credit Card,Taxi Affiliation Services,2760.0,76.0,7.85
32.0,8.85,10,20,4,1383165900,41.880994471,-87.632746489,41.90156691,-87.638404012,0.0,,17031838300.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0
28.0,11.85,3,20,4,1364414400,41.879066994,-87.657005027,41.906025969,-87.675311622,0.0,,17031241400.0,Cash,Blue Ribbon Taxi Association Inc.,960.0,24.0,0.0
76.0,3.25,10,6,3,1383028200,41.97907082,-87.903039661,41.97907082,-87.903039661,0.0,,17031980000.0,Cash,,0.0,76.0,0.0
8.0,5.85,2,15,6,1425051000,41.89503345,-87.619710672,41.907520075,-87.6266589,0.8,,17031080100.0,Cash,,420.0,8.0,0.0
32.0,6.25,3,18,2,1426528800,41.880994471,-87.632746489,41.879255084,-87.642648998,0.0,,17031281900.0,Cash,Taxi Affiliation Services,480.0,28.0,0.0
32.0,6.05,11,22,2,1416262500,41.877406123,-87.621971652,41.892507781,-87.626214906,0.0,,17031081500.0,Credit Card,Dispatch Taxi Affiliation,360.0,8.0,2.0
32.0,14.25,5,22,5,1399587300,41.884987192,-87.620992913,41.942577185,-87.647078509,0.3,,17031062000.0,Cash,Taxi Affiliation Services,780.0,6.0,0.0
2.0,3.25,5,17,4,1432143000,42.001571027,-87.695012589,42.001571027,-87.695012589,0.0,,,Cash,Taxi Affiliation Services,0.0,2.0,0.0
6.0,16.65,9,20,7,1379191500,41.936237179,-87.656411531,41.879255084,-87.642648998,0.0,,17031281900.0,Credit Card,Blue Ribbon Taxi Association Inc.,1020.0,28.0,4.0
8.0,5.45,6,20,2,1433190600,41.899155613,-87.626210532,41.892042136,-87.63186395,1.0,,17031081700.0,Cash,Choice Taxi Association,360.0,8.0,0.0
8.0,4.65,6,23,3,1370388600,41.892072635,-87.628874157,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
8.0,45.25,11,11,1,1479037500,41.890922026,-87.618868355,41.97907082,-87.903039661,18.2,,17031980000.0,Credit Card,KOAM Taxi Association,1620.0,76.0,7.0
8.0,11.05,12,19,2,1418672700,41.899155613,-87.626210532,41.870607372,-87.622172937,0.1,,17031320600.0,Cash,Taxi Affiliation Services,1020.0,32.0,0.0
7.0,31.85,9,20,2,1441658700,41.929077655,-87.646293476,41.97907082,-87.903039661,0.9,,17031980000.0,Cash,Blue Ribbon Taxi Association Inc.,1680.0,76.0,0.0
34.0,13.85,11,18,6,1448647200,41.851017824,-87.635091856,41.89503345,-87.619710672,0.1,,17031081401.0,Credit Card,Taxi Affiliation Services,1440.0,8.0,2.95
28.0,5.25,2,10,6,1360923300,41.885300022,-87.642808466,41.877406123,-87.621971652,0.8,,17031320400.0,Cash,Dispatch Taxi Affiliation,300.0,32.0,0.0
32.0,6.85,12,18,2,1450116000,41.880994471,-87.632746489,41.892072635,-87.628874157,1.14,,17031081600.0,Credit Card,,480.0,8.0,4.0
7.0,6.45,3,17,6,1426873500,41.921778188,-87.651061884,41.90749193,-87.63576009,1.6,,17031080300.0,Cash,Dispatch Taxi Affiliation,360.0,8.0,0.0
28.0,13.05,11,19,7,1414869300,41.879255084,-87.642648998,41.921647132,-87.689951469,5.0,,17031221500.0,Cash,Choice Taxi Association,1020.0,22.0,0.0
32.0,6.05,5,23,6,1431127800,41.870607372,-87.622172937,41.880994471,-87.632746489,1.3,,17031839100.0,Cash,,360.0,32.0,0.0
8.0,7.05,12,15,6,1417793400,41.900221297,-87.629105186,41.892072635,-87.628874157,1.0,,17031081600.0,Cash,Dispatch Taxi Affiliation,660.0,8.0,0.0
28.0,4.85,10,8,2,1444637700,41.879066994,-87.657005027,41.879255084,-87.642648998,0.9,,17031281900.0,Cash,Dispatch Taxi Affiliation,120.0,28.0,0.0
8.0,10.05,8,10,3,1376994600,41.907520075,-87.6266589,41.90156691,-87.638404012,0.0,,17031838300.0,Cash,Taxi Affiliation Services,960.0,8.0,0.0
3.0,9.0,2,16,1,1456072200,41.96581197,-87.655878786,41.975170943,-87.687515515,2.0,,,Cash,Northwest Management LLC,660.0,4.0,0.0
32.0,16.65,1,17,5,1389286800,41.878865584,-87.625192142,41.900069603,-87.720918238,0.2,,,Cash,Taxi Affiliation Services,1860.0,23.0,0.0
8.0,8.25,10,17,5,1380821400,41.891971508,-87.612945414,41.884987192,-87.620992913,1.0,,17031320100.0,Cash,,840.0,32.0,0.0
3.0,6.05,11,0,1,1384648200,41.967011761,-87.670621043,41.945170453,-87.668794439,0.0,,17031831900.0,Cash,Dispatch Taxi Affiliation,240.0,6.0,0.0
28.0,6.25,6,23,6,1403912700,41.879255084,-87.642648998,41.877406123,-87.621971652,1.0,,17031320400.0,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,1.0
8.0,7.65,4,15,2,1364829300,41.89503345,-87.619710672,41.891971508,-87.612945414,0.0,,17031081402.0,Cash,Blue Ribbon Taxi Association Inc.,720.0,8.0,0.0
6.0,8.45,10,19,5,1414092600,41.936310131,-87.651562592,41.914747305,-87.654007029,0.1,,17031832600.0,Credit Card,Taxi Affiliation Services,780.0,7.0,3.0
7.0,5.05,3,2,7,1362794400,41.929046937,-87.651310877,41.921854911,-87.646210977,0.0,,17031071200.0,Cash,Taxi Affiliation Services,300.0,7.0,0.0
32.0,16.65,5,19,6,1368212400,41.880994471,-87.632746489,,,6.19,,,Cash,,1440.0,,0.0
32.0,48.25,3,16,5,1458837900,41.884987192,-87.620992913,41.97907082,-87.903039661,18.5,,17031980000.0,Credit Card,Northwest Management LLC,3120.0,76.0,9.65
21.0,30.75,1,6,5,1453960800,41.938666196,-87.711210593,41.980264315,-87.913624596,0.7,,,Credit Card,Taxi Affiliation Services,840.0,76.0,9.65
32.0,37.65,10,11,6,1380885300,41.877406123,-87.621971652,41.97907082,-87.903039661,1.1,,17031980000.0,Credit Card,Taxi Affiliation Services,1620.0,76.0,9.9
7.0,5.85,11,1,1,1416705300,41.929046937,-87.651310877,41.916473316,-87.641183657,0.8,,17031071600.0,Cash,,360.0,7.0,0.0
8.0,10.65,8,23,1,1407711600,41.892507781,-87.626214906,41.942577185,-87.647078509,0.2,,17031062000.0,Cash,Taxi Affiliation Services,480.0,6.0,0.0
6.0,10.25,11,17,6,1416590100,41.944226601,-87.655998182,41.899602111,-87.633308037,2.5,,,Cash,,960.0,8.0,0.0
6.0,7.65,3,8,2,1394441100,41.944226601,-87.655998182,41.944226601,-87.655998182,1.7,,,Cash,Dispatch Taxi Affiliation,600.0,6.0,0.0
32.0,12.85,10,19,1,1414350900,41.884987192,-87.620992913,41.89830587,-87.653613982,4.0,,17031842300.0,Cash,Dispatch Taxi Affiliation,1080.0,24.0,0.0
8.0,14.05,6,20,2,1404160200,41.892042136,-87.63186395,41.949060526,-87.661642904,5.6,,17031061200.0,Credit Card,,900.0,6.0,3.0
28.0,17.05,12,17,3,1449596700,41.874005383,-87.66351755,41.944226601,-87.655998182,0.4,,,Credit Card,Taxi Affiliation Services,1200.0,6.0,3.4
32.0,8.25,1,17,2,1421084700,41.880994471,-87.632746489,41.890922026,-87.618868355,1.6,,17031081403.0,Cash,,720.0,8.0,0.0
43.0,14.65,3,17,2,1363627800,41.761577908,-87.572781987,41.794090253,-87.592310855,4.7,,,Cash,,1320.0,41.0,0.0
56.0,38.04,3,18,4,1425492900,41.79259236,-87.769615453,41.944226601,-87.655998182,17.3,,,Credit Card,,2400.0,6.0,8.31
28.0,10.85,8,21,5,1376603100,41.879066994,-87.657005027,41.859349715,-87.617358006,0.31,,17031330100.0,Cash,,840.0,33.0,0.0
28.0,6.25,11,12,3,1447159500,41.879255084,-87.642648998,41.877406123,-87.621971652,0.0,,17031320400.0,Cash,Blue Ribbon Taxi Association Inc.,540.0,32.0,0.0
33.0,11.25,10,8,6,1413535500,41.849246754,-87.624135298,41.884987192,-87.620992913,0.1,,17031320100.0,Cash,Taxi Affiliation Services,1020.0,32.0,0.0
8.0,8.25,4,16,4,1366216200,41.899602111,-87.633308037,41.944226601,-87.655998182,0.0,,,Credit Card,Taxi Affiliation Services,600.0,6.0,2.0
32.0,15.85,7,4,7,1435984200,41.878865584,-87.625192142,41.92276062,-87.699155343,6.0,,,Cash,Taxi Affiliation Services,960.0,22.0,0.0
32.0,4.85,12,23,5,1450394100,41.884987192,-87.620992913,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Taxi Affiliation Services,240.0,32.0,0.0
8.0,8.85,12,23,6,1451084400,41.899602111,-87.633308037,41.92276062,-87.699155343,3.0,,,Cash,,300.0,22.0,0.0
76.0,38.25,12,17,4,1449075600,41.97907082,-87.903039661,41.880994471,-87.632746489,17.8,,17031839100.0,Credit Card,,3240.0,32.0,6.0
28.0,18.05,2,0,1,1423353600,41.88528132,-87.6572332,41.936310131,-87.651562592,7.2,,17031063000.0,Credit Card,Choice Taxi Association,1440.0,6.0,3.6
8.0,5.05,9,12,5,1409832900,41.899155613,-87.626210532,41.884987192,-87.620992913,0.8,,17031320100.0,Cash,,180.0,32.0,0.0
8.0,9.85,12,17,5,1386262800,41.89321636,-87.63784421,41.859349715,-87.617358006,0.24,,17031330100.0,Cash,,900.0,33.0,0.0
24.0,8.25,1,11,2,1358767800,41.901206994,-87.676355989,41.899602111,-87.633308037,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,480.0,8.0,0.0
8.0,6.85,8,12,6,1377866700,41.907520075,-87.6266589,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,420.0,8.0,2.0
24.0,9.25,6,13,2,1433166300,41.901206994,-87.676355989,41.899602111,-87.633308037,0.1,,,Cash,Taxi Affiliation Services,660.0,8.0,0.0
32.0,4.65,10,16,6,1445013000,41.880994471,-87.632746489,41.879255084,-87.642648998,0.5,,17031281900.0,Cash,Northwest Management LLC,180.0,28.0,0.0
6.0,5.85,7,20,7,1405801800,41.938391258,-87.63857492,41.936237179,-87.656411531,1.2,,17031062900.0,Cash,,360.0,6.0,0.0
32.0,7.75,3,11,5,1458818100,41.880994471,-87.632746489,41.892507781,-87.626214906,0.9,,17031081500.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
77.0,16.45,2,5,4,1393390800,41.9867118,-87.663416405,41.899602111,-87.633308037,6.8,,,Cash,,780.0,8.0,0.0
8.0,4.65,9,19,2,1378754100,41.900265687,-87.63210922,41.892042136,-87.63186395,0.6,,17031081700.0,Cash,,120.0,8.0,0.0
10.0,20.25,9,17,3,1441733400,41.985015101,-87.804532006,41.980264315,-87.913624596,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,2040.0,76.0,0.0
8.0,7.65,5,8,4,1432109700,41.892072635,-87.628874157,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,540.0,32.0,0.0
8.0,39.65,5,15,5,1431617400,41.892507781,-87.626214906,41.97907082,-87.903039661,17.9,,17031980000.0,Credit Card,,4320.0,76.0,8.33
8.0,5.05,1,21,2,1390251600,41.892042136,-87.63186395,41.884987192,-87.620992913,0.06,,17031320100.0,Cash,,240.0,32.0,0.0
8.0,9.65,7,20,2,1436817600,41.898331794,-87.620762865,41.899589796,-87.674719134,2.7,,17031242200.0,Cash,Taxi Affiliation Services,780.0,24.0,0.0
32.0,5.65,11,19,1,1448219700,41.884987192,-87.620992913,41.890922026,-87.618868355,0.9,,17031081403.0,Cash,,300.0,8.0,0.0
34.0,26.25,6,13,1,1371388500,41.842076117,-87.633973422,41.857183858,-87.620334624,1.14,,,Cash,,1800.0,33.0,0.0
8.0,6.85,1,20,7,1390075200,41.905857769,-87.630865027,41.904935302,-87.649907226,1.4,,17031842200.0,Cash,,480.0,8.0,0.0
32.0,8.25,6,19,1,1372620600,41.884987192,-87.620992913,41.900265687,-87.63210922,1.4,,17031081000.0,Cash,,720.0,8.0,0.0
8.0,7.05,11,17,5,1415293200,41.89503345,-87.619710672,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Dispatch Taxi Affiliation,660.0,8.0,0.0
28.0,3.45,4,19,1,1428866100,41.874005383,-87.66351755,41.874005383,-87.66351755,0.2,,,No Charge,Dispatch Taxi Affiliation,60.0,28.0,0.0
32.0,9.05,4,8,4,1429690500,41.884987192,-87.620992913,41.880994471,-87.632746489,170.0,,17031839100.0,Cash,,900.0,32.0,0.0
6.0,6.65,7,2,7,1405737900,41.946294536,-87.654298084,41.929046937,-87.651310877,1.4,,17031070300.0,Cash,Dispatch Taxi Affiliation,420.0,7.0,0.0
24.0,8.45,10,2,1,1413081900,41.908378669,-87.670945075,41.90749193,-87.63576009,2.1,,17031080300.0,Cash,Taxi Affiliation Services,660.0,8.0,0.0
33.0,10.45,5,18,1,1433095200,41.859349715,-87.617358006,41.898331794,-87.620762865,0.0,,17031081300.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
32.0,7.65,1,17,6,1390582800,41.880994471,-87.632746489,41.905857769,-87.630865027,0.12,,17031080202.0,Cash,,720.0,8.0,0.0
8.0,8.05,9,18,7,1378579500,41.899602111,-87.633308037,41.901206994,-87.676355989,2.5,,,Cash,,480.0,24.0,0.0
8.0,16.45,7,18,2,1436207400,41.892507781,-87.626214906,41.952822916,-87.653243992,5.3,,17031832100.0,Credit Card,Taxi Affiliation Services,1560.0,6.0,4.35
8.0,5.05,7,20,5,1437681600,41.892507781,-87.626214906,41.890922026,-87.618868355,0.6,,17031081403.0,Credit Card,Taxi Affiliation Services,300.0,8.0,2.0
8.0,40.5,5,18,2,1462212000,41.899602111,-87.633308037,41.944226601,-87.655998182,14.7,,,Credit Card,,3180.0,6.0,8.1
32.0,5.45,9,21,5,1409865300,41.884987192,-87.620992913,41.892072635,-87.628874157,0.0,,17031081600.0,Credit Card,Taxi Affiliation Services,300.0,8.0,2.0
24.0,10.05,9,11,7,1441451700,41.901206994,-87.676355989,41.947791586,-87.683834942,3.0,,,Cash,Choice Taxi Association,840.0,5.0,0.0
6.0,7.65,12,23,5,1417735800,41.944226601,-87.655998182,41.944226601,-87.655998182,2.1,,,No Charge,Dispatch Taxi Affiliation,540.0,6.0,0.0
8.0,13.85,9,22,6,1380321000,41.899602111,-87.633308037,41.944226601,-87.655998182,5.3,,,Cash,Dispatch Taxi Affiliation,720.0,6.0,0.0
32.0,7.45,6,16,1,1402848900,41.884987192,-87.620992913,41.89503345,-87.619710672,1.4,,17031081401.0,Cash,,600.0,8.0,0.0
8.0,14.25,2,23,6,1359761400,41.892507781,-87.626214906,41.892507781,-87.626214906,4.6,,17031081500.0,Cash,,1020.0,8.0,0.0
8.0,10.65,1,19,7,1422731700,41.899602111,-87.633308037,41.944226601,-87.655998182,3.6,,,Credit Card,Dispatch Taxi Affiliation,660.0,6.0,1.0
32.0,10.05,4,15,2,1364829300,41.880994471,-87.632746489,41.921854911,-87.646210977,3.3,,17031071200.0,Cash,,660.0,7.0,0.0
32.0,7.05,6,22,5,1371163500,41.880994471,-87.632746489,41.892507781,-87.626214906,0.0,,17031081500.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6.0,16.85,9,17,1,1379265300,41.944226601,-87.655998182,41.901206994,-87.676355989,0.3,,,Credit Card,Taxi Affiliation Services,1800.0,24.0,3.35
8.0,6.45,4,21,5,1365715800,41.892042136,-87.63186395,41.891971508,-87.612945414,0.0,,17031081402.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
6.0,13.25,12,1,7,1386379800,41.944226601,-87.655998182,41.953582125,-87.72345239,0.0,,,Cash,Taxi Affiliation Services,1020.0,16.0,0.0
32.0,4.85,2,11,5,1361446200,41.880994471,-87.632746489,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Blue Ribbon Taxi Association Inc.,240.0,32.0,0.0
22.0,10.65,10,23,3,1412725500,41.916005274,-87.675095116,41.892072635,-87.628874157,3.8,,17031081600.0,Cash,Taxi Affiliation Services,540.0,8.0,0.0
7.0,9.65,2,15,3,1422977400,41.921778356,-87.641459759,41.89503345,-87.619710672,2.7,,17031081401.0,Cash,Dispatch Taxi Affiliation,600.0,8.0,0.0
28.0,5.05,12,7,5,1449126900,41.879255084,-87.642648998,41.880994471,-87.632746489,0.8,,17031839100.0,Cash,Dispatch Taxi Affiliation,180.0,32.0,0.0
5.0,19.25,9,22,5,1411079400,41.947791586,-87.683834942,41.878865584,-87.625192142,7.8,,,Cash,Taxi Affiliation Services,1380.0,32.0,0.0
32.0,8.5,2,17,3,1456249500,41.880994471,-87.632746489,41.899155613,-87.626210532,0.1,,17031081201.0,Credit Card,Taxi Affiliation Services,600.0,8.0,2.0
8.0,34.25,1,12,1,1390738500,41.892042136,-87.63186395,41.97907082,-87.903039661,17.3,,17031980000.0,Credit Card,,1200.0,76.0,7.25
28.0,8.85,2,15,1,1423407600,41.879255084,-87.642648998,41.90749193,-87.63576009,0.0,,17031080300.0,Credit Card,Taxi Affiliation Services,720.0,8.0,2.0
8.0,9.05,2,1,5,1392860700,41.899602111,-87.633308037,41.874005383,-87.66351755,0.0,,,Credit Card,Taxi Affiliation Services,660.0,28.0,2.0
28.0,9.65,1,14,6,1420813800,41.885300022,-87.642808466,41.849246754,-87.624135298,0.0,,17031841000.0,Credit Card,Taxi Affiliation Services,720.0,33.0,0.0
33.0,8.25,5,18,6,1399056300,41.859349715,-87.617358006,41.890922026,-87.618868355,1.7,,17031081403.0,Cash,Taxi Affiliation Services,720.0,8.0,0.0
32.0,5.85,10,17,7,1445708700,41.884987192,-87.620992913,41.890922026,-87.618868355,0.0,,17031081403.0,Cash,Taxi Affiliation Services,480.0,8.0,0.0
8.0,19.45,5,7,2,1431933300,41.899602111,-87.633308037,41.9867118,-87.663416405,8.6,,,Credit Card,Dispatch Taxi Affiliation,900.0,77.0,4.85
7.0,8.45,2,22,5,1392331500,41.922686284,-87.649488729,41.96581197,-87.655878786,0.1,,,Credit Card,Taxi Affiliation Services,720.0,3.0,0.0
8.0,7.85,4,8,4,1366186500,41.89503345,-87.619710672,41.880994471,-87.632746489,1.5,,17031839100.0,Cash,,600.0,32.0,0.0
24.0,5.65,10,19,5,1414698300,41.89830587,-87.653613982,41.88528132,-87.6572332,1.1,,17031833000.0,Credit Card,Taxi Affiliation Services,300.0,28.0,2.0
8.0,6.25,12,12,6,1386332100,41.89503345,-87.619710672,41.880994471,-87.632746489,1.1,,17031839100.0,Cash,,420.0,32.0,0.0
7.0,3.25,9,15,7,1410018300,41.92926299,-87.635890954,41.92926299,-87.635890954,0.0,,17031070101.0,Credit Card,,0.0,7.0,0.65
8.0,3.85,2,0,7,1361580300,41.892042136,-87.63186395,41.892072635,-87.628874157,0.1,,17031081600.0,Cash,,120.0,8.0,0.0
32.0,11.0,2,17,3,1455037200,41.884987192,-87.620992913,41.88528132,-87.6572332,1.7,,17031833000.0,Credit Card,,1200.0,28.0,2.0
32.0,6.65,4,17,3,1430242200,41.880994471,-87.632746489,41.890922026,-87.618868355,1.0,,17031081403.0,Cash,Northwest Management LLC,540.0,8.0,0.0
6.0,7.85,9,2,2,1378088100,41.942691844,-87.651770507,41.921854911,-87.646210977,0.0,,17031071200.0,Cash,Taxi Affiliation Services,600.0,7.0,0.0
76.0,38.85,9,16,7,1442679300,41.97907082,-87.903039661,41.90749193,-87.63576009,17.3,,17031080300.0,Cash,,3780.0,8.0,0.0
8.0,6.05,3,14,1,1394376300,41.890922026,-87.618868355,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Northwest Management LLC,480.0,32.0,0.0
24.0,7.05,5,18,3,1399401000,41.901206994,-87.676355989,41.901206994,-87.676355989,1.2,,,Cash,,600.0,24.0,0.0
32.0,6.65,5,21,6,1399064400,41.877406123,-87.621971652,41.885300022,-87.642808466,1.0,,17031280100.0,Cash,,540.0,28.0,0.0
28.0,19.05,2,22,6,1359756000,41.885300022,-87.642808466,41.942691844,-87.651770507,0.0,,17031062100.0,Cash,Taxi Affiliation Services,1380.0,6.0,0.0
6.0,3.85,4,21,7,1397337300,41.950673358,-87.666536281,41.950673358,-87.666536281,0.4,,17031060400.0,Cash,,60.0,6.0,0.0
8.0,8.05,11,2,7,1383962400,41.900221297,-87.629105186,41.921854911,-87.646210977,0.0,,17031071200.0,Credit Card,Choice Taxi Association,600.0,7.0,2.0
76.0,27.25,3,20,1,1395607500,41.980264315,-87.913624596,41.947791586,-87.683834942,13.1,,,Credit Card,Taxi Affiliation Services,1200.0,5.0,5.85
8.0,8.25,3,12,2,1425904200,41.904935302,-87.649907226,41.884987192,-87.620992913,0.1,,17031320100.0,Credit Card,Taxi Affiliation Services,660.0,32.0,2.0
8.0,7.85,11,0,1,1446941700,41.899602111,-87.633308037,41.901206994,-87.676355989,1.8,,,Credit Card,Dispatch Taxi Affiliation,660.0,24.0,2.0
8.0,5.85,12,12,6,1387540800,41.890922026,-87.618868355,41.877406123,-87.621971652,1.0,,17031320400.0,Cash,,360.0,32.0,0.0
8.0,6.85,10,19,1,1444590000,41.892072635,-87.628874157,41.914616286,-87.631717366,1.7,,17031071500.0,Cash,Northwest Management LLC,420.0,7.0,0.0
76.0,51.05,4,11,5,1365075000,41.980264315,-87.913624596,,,26.4,,,Credit Card,,1980.0,,16.41
7.0,12.05,3,9,6,1362734100,41.922686284,-87.649488729,41.878865584,-87.625192142,3.2,,,Credit Card,,1140.0,32.0,2.0
32.0,8.05,3,21,3,1363122000,41.880994471,-87.632746489,41.859349715,-87.617358006,2.1,,17031330100.0,Cash,,480.0,33.0,0.0
32.0,6.75,7,16,7,1468080000,41.880994471,-87.632746489,41.892042136,-87.63186395,0.0,,17031081700.0,Credit Card,Taxi Affiliation Services,420.0,8.0,5.0
6.0,11.25,10,22,5,1413497700,41.936159071,-87.661265218,41.902788048,-87.62614559,4.1,,17031081202.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
28.0,8.05,5,20,2,1431979200,41.885300022,-87.642808466,41.892507781,-87.626214906,0.1,,17031081500.0,Credit Card,Blue Ribbon Taxi Association Inc.,660.0,8.0,3.0
8.0,23.25,11,0,6,1416530700,41.899602111,-87.633308037,41.77887686,-87.594925439,9.9,,,Credit Card,Taxi Affiliation Services,1320.0,42.0,4.65
6.0,9.05,5,0,2,1369009800,41.944226601,-87.655998182,41.96581197,-87.655878786,0.0,,,No Charge,Dispatch Taxi Affiliation,540.0,3.0,0.0
32.0,4.45,7,18,2,1374516000,41.880994471,-87.632746489,41.880994471,-87.632746489,0.0,,17031839100.0,Cash,Choice Taxi Association,180.0,32.0,0.0
34.0,11.25,5,14,3,1400595300,41.842076117,-87.633973422,41.899602111,-87.633308037,3.0,,,Cash,Dispatch Taxi Affiliation,1020.0,8.0,0.0
28.0,10.85,4,16,4,1398875400,41.879255084,-87.642648998,41.914616286,-87.631717366,0.1,,17031071500.0,Credit Card,Taxi Affiliation Services,960.0,7.0,2.15
8.0,4.85,1,15,4,1422459900,41.892072635,-87.628874157,41.884987192,-87.620992913,0.0,,17031320100.0,Cash,Taxi Affiliation Services,180.0,32.0,0.0
32.0,6.65,1,22,6,1388786400,41.884987192,-87.620992913,41.879255084,-87.642648998,1.3,,17031281900.0,Credit Card,,420.0,28.0,2.0
6.0,12.85,11,3,7,1414811700,41.949829346,-87.64396537,41.890922026,-87.618868355,0.2,,17031081403.0,Cash,Blue Ribbon Taxi Association Inc.,780.0,8.0,0.0
