Temperature(F),Dew Point(F),Humidity(%),Wind Speed(mph),Pressure(in),Value
71.19,65.35,83.95,8.2,30.21,3.5837
71.13,65.23,84.49,8.37,30.2,3.4232
71.07,65.11,85.03,8.54,30.19,3.3697
71.01,65,85.57,8.71,30.17,3.5302
70.95,64.88,86.11,8.88,30.16,3.2092
70.89,64.76,86.65,9.05,30.15,3.3162
71.0825,65.05,86.44,8.878333333,30.15,3.2627
71.275,65.34,86.23,8.706666667,30.15,3.4232
71.4675,65.63,86.02,8.535,30.16,3.4232
71.66,65.92,85.81,8.363333333,30.16,3.3162
71.8525,66.21,85.6,8.191666667,30.16,3.2627
72.045,66.5,85.38,8.02,30.16,2.9953
72.2375,66.79,85.17,7.848333333,30.17,3.0488
72.43,67.08,84.96,7.676666667,30.17,3.3162
72.6225,67.37,84.75,7.505,30.17,3.2092
72.815,67.66,84.54,7.333333333,30.18,3.5837
73.0075,67.95,84.33,7.161666667,30.18,3.4767
73.2,68.24,84.12,6.99,30.18,3.9581
73.68166667,68.11,82.82,7.4725,30.16,5.1348
74.16333333,67.98,81.52,7.955,30.14,5.9371
74.645,67.84,80.22,8.4375,30.12,8.2371
75.12666667,67.71,78.92,8.92,30.1,9.0394
75.60833333,67.58,77.62,9.4025,30.08,9.1463
76.09,67.45,76.32,9.885,30.06,8.0231
76.57166667,67.32,75.02,10.3675,30.05,9.1463
77.05333333,67.19,73.72,10.85,30.03,8.665
77.535,67.05,72.42,11.3325,30.01,10.2161
78.01666667,66.92,71.12,11.815,29.99,10.4835
78.49833333,66.79,69.82,12.2975,29.97,10.2161
78.98,66.66,68.52,12.78,29.95,11.1789
78.70166667,66.68,68.76,12.64166667,29.97,11.3393
78.42333333,66.69,69.01,12.50333333,29.99,12.6765
78.145,66.71,69.25,12.365,30,14.709
77.86666667,66.72,69.5,12.22666667,30.02,16.0462
77.58833333,66.74,69.74,12.08833333,30.04,13.3718
77.31,66.76,69.98,11.95,30.06,10.5905
77.03166667,66.77,70.23,11.81166667,30.08,9.0394
76.75333333,66.79,70.47,11.67333333,30.1,8.8789
76.475,66.8,70.72,11.535,30.12,8.0231
76.19666667,66.82,70.96,11.39666667,30.13,7.9696
75.91833333,66.83,71.21,11.25833333,30.15,8.0231
75.64,66.85,71.45,11.12,30.17,7.8092
75.51166667,66.85,72.29,10.9425,30.12,8.1836
75.38333333,66.84,73.13,10.765,30.07,9.8952
75.255,66.84,73.97,10.5875,30.02,10.0021
75.12666667,66.83,74.82,10.41,29.97,9.9487
74.99833333,66.83,75.66,10.2325,29.92,10.1091
74.87,66.82,76.5,10.055,29.86,9.3068
74.74166667,66.82,77.34,9.8775,29.81,8.558
74.61333333,66.82,78.18,9.7,29.76,10.537
74.485,66.81,79.03,9.5225,29.71,11.0184
74.35666667,66.81,79.87,9.345,29.66,10.0021
74.22833333,66.8,80.71,9.1675,29.61,12.1416
74.1,66.8,81.55,8.99,29.56,10.4835
74.11583333,66.98,82.06,9.17,29.6,9.6812
74.13166667,67.16,82.57,9.35,29.65,9.6812
74.1475,67.35,83.08,9.53,29.69,8.8789
74.16333333,67.53,83.6,9.71,29.73,8.1301
74.17916667,67.71,84.11,9.89,29.78,6.5255
74.195,67.9,84.62,10.07,29.82,5.6697
74.21083333,68.08,85.13,10.25,29.86,5.7232
74.22666667,68.26,85.64,10.43,29.91,5.6697
74.2425,68.44,86.16,10.61,29.95,6.0976
74.25833333,68.62,86.67,10.79,29.99,5.6162
74.27416667,68.81,87.18,10.97,30.04,5.4557
74.29,68.99,87.69,11.15,30.08,5.2418
74.24166667,69.02,87.67,11.14,30.04,5.2418
74.19333333,69.05,87.64,11.13,30.01,5.3487
74.145,69.08,87.62,11.12,29.98,5.1348
74.09666667,69.11,87.6,11.11,29.94,4.9743
74.04833333,69.14,87.57,11.1,29.9,4.8674
74,69.16,87.55,11.09,29.87,5.4557
73.95166667,69.19,87.53,11.08,29.84,5.3487
73.90333333,69.22,87.5,11.07,29.8,5.6162
73.855,69.25,87.48,11.06,29.76,5.7766
73.80666667,69.28,87.46,11.05,29.73,5.4557
73.75833333,69.31,87.43,11.04,29.7,4.2255
73.71,69.34,87.41,11.03,29.66,4.1185
73.60166667,69.38,87.58,10.68583333,29.67,3.8511
73.49333333,69.43,87.75,10.34166667,29.68,4.0116
73.385,69.47,87.92,9.9975,29.7,4.3325
73.27666667,69.52,88.09,9.653333333,29.71,4.065
73.16833333,69.56,88.26,9.309166667,29.72,3.7441
73.06,69.6,88.44,8.965,29.73,3.4232
72.95166667,69.65,88.61,8.620833333,29.74,3.5837
72.84333333,69.69,88.78,8.276666667,29.75,3.5837
72.735,69.74,88.95,7.9325,29.76,3.4767
72.62666667,69.78,89.12,7.588333333,29.78,3.4232
72.51833333,69.83,89.29,7.244166667,29.79,3.2092
72.41,69.87,89.46,6.9,29.8,3.4232
72.36416667,69.83,89.87,6.494166667,29.78,3.3162
72.31833333,69.79,90.28,6.088333333,29.75,3.5302
72.2725,69.76,90.69,5.6825,29.72,3.2627
72.22666667,69.72,91.1,5.276666667,29.7,3.3697
72.18083333,69.68,91.51,4.870833333,29.68,3.2627
72.135,69.64,91.92,4.465,29.65,3.3162
72.08916667,69.6,92.33,4.059166667,29.62,3.1558
72.04333333,69.56,92.74,3.653333333,29.6,3.1558
71.9975,69.53,93.15,3.2475,29.58,3.1023
71.95166667,69.49,93.56,2.841666667,29.55,3.2092
71.90583333,69.45,93.97,2.435833333,29.52,3.1023
71.86,69.41,94.38,2.03,29.5,3.2627
71.97833333,69.48,93.91,2.441666667,29.54,3.2627
72.09666667,69.54,93.44,2.853333333,29.58,3.3162
72.215,69.61,92.98,3.265,29.62,3.1558
72.33333333,69.67,92.51,3.676666667,29.66,3.4767
72.45166667,69.74,92.04,4.088333333,29.7,3.2092
72.57,69.81,91.57,4.5,29.74,3.3697
72.68833333,69.87,91.1,4.911666667,29.79,3.2092
72.80666667,69.94,90.63,5.323333333,29.83,3.0488
72.925,70,90.16,5.735,29.87,3.2092
73.04333333,70.07,89.7,6.146666667,29.91,3.5302
73.16166667,70.13,89.23,6.558333333,29.95,3.7976
73.28,70.2,88.76,6.97,29.99,4.065
73.9,70.21,87.33,7.298333333,29.99,4.8674
74.52,70.22,85.91,7.626666667,29.98,4.9208
75.14,70.23,84.48,7.955,29.98,7.4347
75.76,70.24,83.05,8.283333333,29.97,7.9696
76.38,70.25,81.63,8.611666667,29.97,8.3975
77,70.26,80.2,8.94,29.96,9.8952
77.62,70.27,78.77,9.268333333,29.96,9.9487
78.24,70.28,77.35,9.596666667,29.96,9.6277
78.86,70.29,75.92,9.925,29.95,10.5905
79.48,70.3,74.49,10.25333333,29.95,10.8579
80.1,70.31,73.07,10.58166667,29.94,10.537
80.72,70.32,71.64,10.91,29.94,10.8579
80.44666667,70.39,72.34,10.75166667,29.89,12.2486
80.17333333,70.45,73.04,10.59333333,29.84,12.73
79.9,70.52,73.73,10.435,29.78,14.0672
79.62666667,70.58,74.43,10.27666667,29.73,14.1207
79.35333333,70.65,75.13,10.11833333,29.68,11.2324
79.08,70.72,75.82,9.96,29.62,9.1998
78.80666667,70.78,76.52,9.801666667,29.57,7.8626
78.53333333,70.85,77.22,9.643333333,29.52,7.9696
78.26,70.91,77.92,9.485,29.47,7.1673
77.98666667,70.98,78.62,9.326666667,29.42,7.2208
77.71333333,71.04,79.31,9.168333333,29.36,6.7929
77.44,71.11,80.01,9.01,29.31,6.6859
77.22083333,71.05,80.21,9.0025,29.31,6.8999
77.00166667,70.99,80.4,8.995,29.3,7.3278
76.7825,70.93,80.6,8.9875,29.3,8.8789
76.56333333,70.87,80.79,8.98,29.3,8.8789
76.34416667,70.81,80.99,8.9725,29.29,8.665
76.125,70.76,81.18,8.965,29.29,9.1998
75.90583333,70.7,81.38,8.9575,29.29,9.5208
75.68666667,70.64,81.58,8.95,29.28,9.6277
75.4675,70.58,81.77,8.9425,29.28,8.344
75.24833333,70.52,81.97,8.935,29.28,10.2696
75.02916667,70.46,82.16,8.9275,29.27,10.4835
74.81,70.4,82.36,8.92,29.27,10.1091
74.69583333,70.47,82.61,8.9275,29.36,10.0556
74.58166667,70.55,82.87,8.935,29.45,9.5208
74.4675,70.62,83.12,8.9425,29.54,7.8092
74.35333333,70.7,83.37,8.95,29.63,8.7184
74.23916667,70.77,83.63,8.9575,29.72,8.2371
74.125,70.84,83.88,8.965,29.81,6.9534
74.01083333,70.92,84.13,8.9725,29.9,5.9906
73.89666667,70.99,84.39,8.98,29.99,5.5627
73.7825,71.07,84.64,8.9875,30.08,5.6697
73.66833333,71.14,84.89,8.995,30.17,5.6697
73.55416667,71.22,85.15,9.0025,30.26,5.1883
73.44,71.29,85.4,9.01,30.35,5.0278
73.4625,71.24,85.85,8.836666667,30.26,4.8139
73.485,71.2,86.3,8.663333333,30.18,4.9208
73.5075,71.15,86.76,8.49,30.09,4.8674
73.53,71.11,87.21,8.316666667,30,5.1348
73.5525,71.06,87.66,8.143333333,29.91,4.6534
73.575,71.02,88.11,7.97,29.83,4.7604
73.5975,70.97,88.56,7.796666667,29.74,5.1883
73.62,70.92,89.01,7.623333333,29.65,5.2418
73.6425,70.88,89.46,7.45,29.56,5.0813
73.665,70.83,89.92,7.276666667,29.48,4.4395
73.6875,70.79,90.37,7.103333333,29.39,4.2255
73.71,70.74,90.82,6.93,29.3,4.2255
73.59833333,70.88,91.33,6.685,29.32,3.9046
73.48666667,71.03,91.84,6.44,29.33,4.065
73.375,71.18,92.35,6.195,29.34,3.9046
73.26333333,71.32,92.86,5.95,29.36,3.6371
73.15166667,71.46,93.37,5.705,29.38,3.4767
73.04,71.61,93.88,5.46,29.39,3.4232
72.92833333,71.76,94.39,5.215,29.4,3.4767
72.81666667,71.9,94.9,4.97,29.42,3.2627
72.705,72.04,95.41,4.725,29.44,3.3697
72.59333333,72.19,95.92,4.48,29.45,3.4232
72.48166667,72.34,96.43,4.235,29.46,3.2092
72.37,72.48,96.94,3.99,29.48,3.2092
72.48166667,72.32,96.9,3.995833333,29.54,3.1023
72.59333333,72.16,96.87,4.001666667,29.59,3.2627
72.705,72,96.83,4.0075,29.65,3.2627
72.81666667,71.85,96.79,4.013333333,29.71,3.1558
72.92833333,71.69,96.76,4.019166667,29.76,3.5302
73.04,71.53,96.72,4.025,29.82,3.4767
73.15166667,71.37,96.68,4.030833333,29.88,3.5302
73.26333333,71.21,96.65,4.036666667,29.93,3.1023
73.375,71.06,96.61,4.0425,29.99,3.1023
73.48666667,70.9,96.57,4.048333333,30.05,3.1558
73.59833333,70.74,96.54,4.054166667,30.1,3.1558
73.71,70.58,96.5,4.06,30.16,3.1558
73.76583333,70.56,96.29,4.313333333,30.17,3.1023
73.82166667,70.54,96.09,4.566666667,30.19,3.1023
73.8775,70.52,95.88,4.82,30.2,2.9418
73.93333333,70.5,95.68,5.073333333,30.21,2.9418
73.98916667,70.48,95.47,5.326666667,30.23,2.8883
74.045,70.46,95.26,5.58,30.24,3.1558
74.10083333,70.44,95.06,5.833333333,30.25,3.4232
74.15666667,70.42,94.85,6.086666667,30.27,3.8511
74.2125,70.4,94.65,6.34,30.28,3.4232
74.26833333,70.38,94.44,6.593333333,30.29,3.9046
74.32416667,70.36,94.24,6.846666667,30.31,3.7441
74.38,70.34,94.03,7.1,30.32,3.7976
74.40666667,70.4,93.46,7.245,30.34,4.386
74.43333333,70.46,92.89,7.39,30.35,4.8139
74.46,70.53,92.32,7.535,30.36,5.3487
74.48666667,70.59,91.75,7.68,30.38,6.258
74.51333333,70.65,91.18,7.825,30.4,7.8626
74.54,70.72,90.61,7.97,30.41,10.1626
74.56666667,70.78,90.04,8.115,30.42,9.9487
74.59333333,70.84,89.47,8.26,30.44,9.3603
74.62,70.9,88.9,8.405,30.46,10.2161
74.64666667,70.96,88.33,8.55,30.47,8.8254
74.67333333,71.03,87.76,8.695,30.48,8.3975
74.7,71.09,87.19,8.84,30.5,9.4673
74.74416667,71.07,87.34,8.691666667,30.45,11.7137
74.78833333,71.04,87.48,8.543333333,30.41,13.6928
74.8325,71.02,87.62,8.395,30.36,13.5323
74.87666667,70.99,87.77,8.246666667,30.32,13.8532
74.92083333,70.97,87.92,8.098333333,30.27,12.2486
74.965,70.94,88.06,7.95,30.22,10.4835
75.00916667,70.92,88.2,7.801666667,30.18,7.8092
75.05333333,70.9,88.35,7.653333333,30.13,6.5789
75.0975,70.87,88.5,7.505,30.09,5.9906
75.14166667,70.85,88.64,7.356666667,30.04,6.151
75.18583333,70.82,88.79,7.208333333,30,6.258
75.23,70.8,88.93,7.06,29.95,6.258
75.02416667,70.79,88.72,6.8,29.92,6.8464
74.81833333,70.77,88.51,6.54,29.88,9.0929
74.6125,70.76,88.3,6.28,29.84,8.665
74.40666667,70.75,88.09,6.02,29.81,9.0394
74.20083333,70.73,87.88,5.76,29.78,8.558
73.995,70.72,87.66,5.5,29.74,9.3068
73.78916667,70.71,87.45,5.24,29.7,9.0929
73.58333333,70.69,87.24,4.98,29.67,10.1626
73.3775,70.68,87.03,4.72,29.64,9.8417
73.17166667,70.67,86.82,4.46,29.6,9.8417
72.96583333,70.65,86.61,4.2,29.56,10.2161
72.76,70.64,86.4,3.94,29.53,10.2696
72.66083333,70.42,86.63,3.95,29.54,10.644
72.56166667,70.19,86.86,3.96,29.55,11.0719
72.4625,69.97,87.09,3.97,29.56,11.1789
72.36333333,69.75,87.32,3.98,29.58,9.5742
72.26416667,69.52,87.55,3.99,29.59,8.1836
72.165,69.3,87.78,4,29.6,6.5789
72.06583333,69.08,88.02,4.01,29.61,5.6697
71.96666667,68.85,88.25,4.02,29.62,5.8836
71.8675,68.63,88.48,4.03,29.64,5.7766
71.76833333,68.41,88.71,4.04,29.65,5.6162
71.66916667,68.18,88.94,4.05,29.66,5.6162
71.57,67.96,89.17,4.06,29.67,5.7766
71.64333333,68.05,89.01,4.3125,29.66,5.3487
71.71666667,68.14,88.86,4.565,29.64,5.0813
71.79,68.23,88.7,4.8175,29.62,4.8674
71.86333333,68.32,88.55,5.07,29.61,5.3487
71.93666667,68.41,88.39,5.3225,29.6,4.9208
72.01,68.5,88.24,5.575,29.58,5.5092
72.08333333,68.58,88.08,5.8275,29.56,4.9208
72.15666667,68.67,87.92,6.08,29.55,4.4929
72.23,68.76,87.77,6.3325,29.54,4.2255
72.30333333,68.85,87.61,6.585,29.52,4.3325
72.37666667,68.94,87.46,6.8375,29.5,3.9581
72.45,69.03,87.3,7.09,29.49,4.279
72.33916667,69.05,87.34,7.08,29.55,4.5464
72.22833333,69.07,87.38,7.07,29.61,4.172
72.1175,69.09,87.42,7.06,29.66,3.8511
72.00666667,69.11,87.47,7.05,29.72,3.5837
71.89583333,69.13,87.51,7.04,29.78,3.6371
71.785,69.15,87.55,7.03,29.84,3.7441
71.67416667,69.16,87.59,7.02,29.9,3.6371
71.56333333,69.18,87.63,7.01,29.96,3.2092
71.4525,69.2,87.68,7,30.02,3.0488
71.34166667,69.22,87.72,6.99,30.07,3.2627
71.23083333,69.24,87.76,6.98,30.13,3.2092
71.12,69.26,87.8,6.97,30.19,3.2092
71.06083333,69.07,87.97,6.973333333,30.14,3.5302
71.00166667,68.89,88.14,6.976666667,30.1,3.3697
70.9425,68.7,88.3,6.98,30.06,3.2627
70.88333333,68.52,88.47,6.983333333,30.01,3.4232
70.82416667,68.33,88.64,6.986666667,29.96,3.3162
70.765,68.15,88.81,6.99,29.92,3.3162
70.70583333,67.96,88.98,6.993333333,29.88,3.2627
70.64666667,67.77,89.15,6.996666667,29.83,3.2627
70.5875,67.59,89.32,7,29.78,3.0488
70.52833333,67.4,89.48,7.003333333,29.74,3.2092
70.46916667,67.22,89.65,7.006666667,29.7,3.0488
70.41,67.03,89.82,7.01,29.65,3.3697
70.42666667,67.13,89.75,7.000833333,29.7,3.2627
70.44333333,67.23,89.67,6.991666667,29.74,3.3162
70.46,67.32,89.6,6.9825,29.78,3.1023
70.47666667,67.42,89.52,6.973333333,29.83,3.1023
70.49333333,67.52,89.45,6.964166667,29.88,2.9953
70.51,67.62,89.38,6.955,29.92,2.9953
70.52666667,67.72,89.3,6.945833333,29.96,3.1558
70.54333333,67.82,89.23,6.936666667,30.01,3.9046
70.56,67.91,89.15,6.9275,30.06,3.9046
70.57666667,68.01,89.08,6.918333333,30.1,4.0116
70.59333333,68.11,89,6.909166667,30.14,4.4395
70.61,68.21,88.93,6.9,30.19,3.9046
71.2975,68.26,87.48,7.08,30.18,4.9208
71.985,68.3,86.02,7.26,30.18,5.4022
72.6725,68.35,84.56,7.44,30.18,7.4882
73.36,68.4,83.11,7.62,30.17,8.1301
74.0475,68.45,81.66,7.8,30.16,7.3813
74.735,68.5,80.2,7.98,30.16,8.451
75.4225,68.54,78.74,8.16,30.16,8.2371
76.11,68.59,77.29,8.34,30.15,8.2905
76.7975,68.64,75.84,8.52,30.14,7.8626
77.485,68.68,74.38,8.7,30.14,9.2533
78.1725,68.73,72.92,8.88,30.14,9.1463
78.86,68.78,71.47,9.06,30.13,9.3603
79.21916667,69.05,71.08,9.055,30.1,11.5533
79.57833333,69.32,70.68,9.05,30.06,12.73
79.9375,69.58,70.28,9.045,30.03,12.2486
80.29666667,69.85,69.89,9.04,30,11.8742
80.65583333,70.12,69.5,9.035,29.96,9.6812
81.015,70.38,69.1,9.03,29.93,8.0231
81.37416667,70.65,68.7,9.025,29.9,7.0068
81.73333333,70.92,68.31,9.02,29.86,6.5789
82.0925,71.19,67.92,9.015,29.83,5.8836
82.45166667,71.46,67.52,9.01,29.8,5.5627
82.81083333,71.72,67.12,9.005,29.76,5.2418
83.17,71.99,66.73,9,29.73,5.6697
82.54916667,71.9,67.76,8.9975,29.77,5.2953
81.92833333,71.8,68.78,8.995,29.8,7.7022
81.3075,71.71,69.81,8.9925,29.84,8.1301
80.68666667,71.61,70.83,8.99,29.87,7.7557
80.06583333,71.52,71.86,8.9875,29.91,7.9696
79.445,71.42,72.89,8.985,29.94,8.7719
78.82416667,71.33,73.91,8.9825,29.98,8.6115
78.20333333,71.24,74.94,8.98,30.02,8.0231
77.5825,71.14,75.96,8.9775,30.05,8.558
76.96166667,71.05,76.99,8.975,30.09,7.2743
76.34083333,70.95,78.01,8.9725,30.12,7.8626
75.72,70.86,79.04,8.97,30.16,7.0603
75.69916667,70.82,79.82,8.815833333,30.12,7.1673
75.67833333,70.78,80.6,8.661666667,30.09,6.8464
75.6575,70.75,81.39,8.5075,30.06,6.6859
75.63666667,70.71,82.17,8.353333333,30.02,7.8626
75.61583333,70.67,82.95,8.199166667,29.98,7.2743
75.595,70.63,83.74,8.045,29.95,6.4185
75.57416667,70.6,84.52,7.890833333,29.92,5.7766
75.55333333,70.56,85.3,7.736666667,29.88,5.5092
75.5325,70.52,86.08,7.5825,29.84,5.2418
75.51166667,70.48,86.86,7.428333333,29.81,5.2418
75.49083333,70.45,87.65,7.274166667,29.78,5.2953
75.47,70.41,88.43,7.12,29.74,6.3115
75.3275,70.45,88.45,6.855833333,29.72,5.7232
75.185,70.5,88.46,6.591666667,29.71,5.1348
75.0425,70.54,88.48,6.3275,29.7,5.4557
74.9,70.59,88.5,6.063333333,29.68,5.2953
74.7575,70.63,88.51,5.799166667,29.66,5.9906
74.615,70.68,88.53,5.535,29.65,5.6162
74.4725,70.72,88.55,5.270833333,29.64,4.5464
74.33,70.76,88.56,5.006666667,29.62,4.279
74.1875,70.81,88.58,4.7425,29.6,4.8139
74.045,70.85,88.6,4.478333333,29.59,4.4395
73.9025,70.9,88.61,4.214166667,29.58,4.386
73.76,70.94,88.63,3.95,29.56,4.5999
73.90083333,70.75,88.35,4.376666667,29.57,4.0116
74.04166667,70.56,88.07,4.803333333,29.59,3.9581
74.1825,70.38,87.79,5.23,29.6,3.6906
74.32333333,70.19,87.51,5.656666667,29.61,3.6371
74.46416667,70,87.23,6.083333333,29.63,3.5302
74.605,69.81,86.95,6.51,29.64,3.3697
74.74583333,69.62,86.67,6.936666667,29.65,3.3162
74.88666667,69.43,86.39,7.363333333,29.67,3.3697
75.0275,69.24,86.11,7.79,29.68,3.3697
75.16833333,69.06,85.83,8.216666667,29.69,3.2627
75.30916667,68.87,85.55,8.643333333,29.71,3.2092
75.45,68.68,85.27,9.07,29.72,3.3697
75.02833333,68.25,84.59,9.2475,29.74,3.1558
74.60666667,67.82,83.9,9.425,29.76,3.1558
74.185,67.39,83.22,9.6025,29.79,3.1558
73.76333333,66.96,82.54,9.78,29.81,3.3162
73.34166667,66.53,81.85,9.9575,29.83,3.0488
72.92,66.1,81.17,10.135,29.85,3.2092
72.49833333,65.66,80.49,10.3125,29.88,3.1558
72.07666667,65.23,79.8,10.49,29.9,3.2092
71.655,64.8,79.12,10.6675,29.92,3.1023
71.23333333,64.37,78.44,10.845,29.94,3.1023
70.81166667,63.94,77.75,11.0225,29.97,3.1023
70.39,63.51,77.07,11.2,29.99,3.0488
70.27416667,63.05,76.4,11.00583333,29.99,3.2092
70.15833333,62.6,75.74,10.81166667,30,3.3162
70.0425,62.14,75.07,10.6175,30,3.1558
69.92666667,61.69,74.4,10.42333333,30,3.1023
69.81083333,61.23,73.73,10.22916667,30.01,2.8348
69.695,60.78,73.06,10.035,30.01,3.1023
69.57916667,60.32,72.4,9.840833333,30.01,3.2627
69.46333333,59.86,71.73,9.646666667,30.02,3.2627
69.3475,59.41,71.06,9.4525,30.02,3.6371
69.23166667,58.95,70.4,9.258333333,30.02,3.8511
69.11583333,58.5,69.73,9.064166667,30.03,3.4767
69,58.04,69.06,8.87,30.03,3.4767
69.46583333,58.15,68.48,8.463333333,30.01,4.7069
69.93166667,58.26,67.9,8.056666667,30,5.4557
70.3975,58.38,67.31,7.65,29.98,8.3975
70.86333333,58.49,66.73,7.243333333,29.97,8.344
71.32916667,58.6,66.15,6.836666667,29.95,8.8254
71.795,58.72,65.56,6.43,29.94,8.8254
72.26083333,58.83,64.98,6.023333333,29.92,11.1789
72.72666667,58.94,64.4,5.616666667,29.9,10.644
73.1925,59.05,63.82,5.21,29.89,10.9649
73.65833333,59.16,63.24,4.803333333,29.87,10.9114
74.12416667,59.28,62.65,4.396666667,29.86,9.6812
74.59,59.39,62.07,3.99,29.84,10.3766
75.335,59.61,61.24,4.248333333,29.82,13.3718
76.08,59.83,60.42,4.506666667,29.81,13.4788
76.825,60.04,59.59,4.765,29.79,15.03
77.57,60.26,58.77,5.023333333,29.77,15.03
78.315,60.48,57.94,5.281666667,29.76,11.4998
79.06,60.7,57.11,5.54,29.74,8.7184
79.805,60.92,56.29,5.798333333,29.72,7.2208
80.55,61.14,55.46,6.056666667,29.71,6.5255
81.295,61.36,54.64,6.315,29.69,6.3115
82.04,61.57,53.81,6.573333333,29.67,5.9906
82.785,61.79,52.99,6.831666667,29.66,6.151
83.53,62.01,52.16,7.09,29.64,6.6859
82.88416667,61.96,53.28,7.091666667,29.62,5.9906
82.23833333,61.91,54.4,7.093333333,29.61,6.6859
81.5925,61.86,55.52,7.095,29.59,7.0068
80.94666667,61.82,56.63,7.096666667,29.57,8.451
80.30083333,61.77,57.75,7.098333333,29.56,10.1091
79.655,61.72,58.87,7.1,29.54,9.6812
79.00916667,61.67,59.99,7.101666667,29.52,9.8952
78.36333333,61.62,61.11,7.103333333,29.51,10.5905
77.7175,61.58,62.22,7.105,29.49,10.8045
77.07166667,61.53,63.34,7.106666667,29.47,9.0929
76.42583333,61.48,64.46,7.108333333,29.46,10.3231
75.78,61.43,65.58,7.11,29.44,11.4998
75.53416667,61.81,66.38,7.111666667,29.44,10.2696
75.28833333,62.19,67.18,7.113333333,29.45,10.0556
75.0425,62.57,67.99,7.115,29.45,8.3975
74.79666667,62.95,68.79,7.116666667,29.45,8.5045
74.55083333,63.33,69.59,7.118333333,29.46,8.1836
74.305,63.7,70.4,7.12,29.46,6.4185
74.05916667,64.08,71.2,7.121666667,29.46,5.3487
73.81333333,64.46,72,7.123333333,29.47,5.0813
73.5675,64.84,72.8,7.125,29.47,5.6162
73.32166667,65.22,73.6,7.126666667,29.47,5.0813
73.07583333,65.6,74.41,7.128333333,29.48,5.5092
72.83,65.98,75.21,7.13,29.48,5.1348
72.62166667,65.9,75.56,7.109166667,29.51,4.8139
72.41333333,65.81,75.92,7.088333333,29.54,4.7069
72.205,65.72,76.27,7.0675,29.57,4.9208
71.99666667,65.64,76.62,7.046666667,29.6,5.6162
71.78833333,65.56,76.98,7.025833333,29.63,6.472
71.58,65.47,77.33,7.005,29.66,5.9906
71.37166667,65.38,77.68,6.984166667,29.68,6.0976
71.16333333,65.3,78.04,6.963333333,29.71,5.5627
70.955,65.22,78.39,6.9425,29.74,4.279
70.74666667,65.13,78.74,6.921666667,29.77,4.6534
70.53833333,65.04,79.1,6.900833333,29.8,4.8674
70.33,64.96,79.45,6.88,29.83,4.386
70.3475,64.79,79.38,6.89,29.87,4.3325
70.365,64.62,79.3,6.9,29.92,4.172
70.3825,64.45,79.23,6.91,29.96,4.065
70.4,64.28,79.16,6.92,30,4.386
70.4175,64.11,79.08,6.93,30.04,3.9581
70.435,63.94,79.01,6.94,30.08,3.4767
70.4525,63.78,78.94,6.95,30.13,3.6906
70.47,63.61,78.86,6.96,30.17,4.1185
70.4875,63.44,78.79,6.97,30.21,3.9581
70.505,63.27,78.72,6.98,30.26,3.7976
70.5225,63.1,78.64,6.99,30.3,3.2627
70.54,62.93,78.57,7,30.34,3.2092
70.37166667,63.01,79.3,7.175,30.32,3.2627
70.20333333,63.1,80.02,7.35,30.3,3.1023
70.035,63.18,80.75,7.525,30.28,3.2092
69.86666667,63.26,81.48,7.7,30.26,3.3697
69.69833333,63.35,82.21,7.875,30.24,3.2627
69.53,63.43,82.94,8.05,30.22,3.2627
69.36166667,63.51,83.66,8.225,30.19,3.1023
69.19333333,63.6,84.39,8.4,30.17,3.2627
69.025,63.68,85.12,8.575,30.15,3.1558
68.85666667,63.76,85.84,8.75,30.13,3.2092
68.68833333,63.85,86.57,8.925,30.11,3.2092
68.52,63.93,87.3,9.1,30.09,3.2092
68.4975,64.12,86.92,9.091666667,30.1,3.2092
68.475,64.3,86.54,9.083333333,30.1,3.1558
68.4525,64.49,86.17,9.075,30.11,3.2092
68.43,64.68,85.79,9.066666667,30.11,3.1558
68.4075,64.86,85.41,9.058333333,30.12,3.1558
68.385,65.05,85.04,9.05,30.12,2.8348
68.3625,65.24,84.66,9.041666667,30.13,3.1558
68.34,65.42,84.28,9.033333333,30.14,3.5302
68.3175,65.61,83.9,9.025,30.14,3.6371
68.295,65.8,83.52,9.016666667,30.15,3.9046
68.2725,65.98,83.15,9.008333333,30.15,3.5837
68.25,66.17,82.77,9,30.16,3.7441
68.92083333,66.12,81.63,8.985833333,30.19,5.3487
69.59166667,66.07,80.48,8.971666667,30.22,7.1673
70.2625,66.02,79.34,8.9575,30.25,7.3813
70.93333333,65.97,78.2,8.943333333,30.28,7.2743
71.60416667,65.92,77.06,8.929166667,30.31,8.2371
72.275,65.87,75.91,8.915,30.34,7.7557
72.94583333,65.81,74.77,8.900833333,30.36,8.5045
73.61666667,65.76,73.63,8.886666667,30.39,9.1463
74.2875,65.71,72.49,8.8725,30.42,9.7882
74.95833333,65.66,71.34,8.858333333,30.45,9.3068
75.62916667,65.61,70.2,8.844166667,30.48,9.5742
76.3,65.56,69.06,8.83,30.51,9.0929
76.86,65.66,67.79,8.671666667,30.42,12.9974
77.42,65.75,66.52,8.513333333,30.33,13.8532
77.98,65.84,65.24,8.355,30.24,14.1742
78.54,65.94,63.97,8.196666667,30.14,14.4416
79.1,66.04,62.7,8.038333333,30.05,12.1951
79.66,66.13,61.42,7.88,29.96,8.9324
80.22,66.23,60.15,7.721666667,29.87,7.4347
80.78,66.32,58.88,7.563333333,29.78,6.6859
